TITLE = "Visualization of the FFD boxes generated by SU2_DEF."
VARIABLES = "x", "y", "z"
ZONE T= "TAIL (Original FFD)", I=11, J=9, K=2, DATAPACKING=POINT
3.504200980440041e+01	8.121679592280131e+00	5.882480747312152e+00	
3.525860070817545e+01	8.088243511724357e+00	5.856597923732238e+00	
3.547519161195049e+01	8.054807431168580e+00	5.830715100152325e+00	
3.569178251572553e+01	8.021371350612807e+00	5.804832276572412e+00	
3.590837341950057e+01	7.987935270057031e+00	5.778949452992498e+00	
3.612496432327561e+01	7.954499189501256e+00	5.753066629412585e+00	
3.429855228403946e+01	9.026124408597420e+00	6.606627610500200e+00	
3.447521724246739e+01	8.998851870007737e+00	6.585515976206953e+00	
3.465188220089532e+01	8.971579331418054e+00	6.564404341913705e+00	
3.482854715932324e+01	8.944306792828371e+00	6.543292707620456e+00	
3.500521211775118e+01	8.917034254238688e+00	6.522181073327208e+00	
3.518187707617911e+01	8.889761715649005e+00	6.501069439033961e+00	
3.535854203460704e+01	8.862489177059322e+00	6.479957804740712e+00	
3.553520699303496e+01	8.835216638469639e+00	6.458846170447464e+00	
3.571187195146290e+01	8.807944099879956e+00	6.437734536154216e+00	
3.588853690989082e+01	8.780671561290273e+00	6.416622901860968e+00	
3.606520186831875e+01	8.753399022700590e+00	6.395511267567720e+00	
3.158257629592557e+01	2.730127035114670e+00	2.362759677546510e+00	
3.207864881713037e+01	2.653546160796251e+00	2.303478528959938e+00	
3.257472133833517e+01	2.576965286477832e+00	2.244197380373366e+00	
3.307079385953998e+01	2.500384412159413e+00	2.184916231786794e+00	
3.356686638074478e+01	2.423803537840994e+00	2.125635083200222e+00	
3.406293890194958e+01	2.347222663522575e+00	2.066353934613650e+00	
3.455901142315438e+01	2.270641789204156e+00	2.007072786027078e+00	
3.505508394435918e+01	2.194060914885737e+00	1.947791637440506e+00	
3.555115646556398e+01	2.117480040567318e+00	1.888510488853934e+00	
3.604722898676879e+01	2.040899166248899e+00	1.829229340267362e+00	
3.654330150797359e+01	1.964318291930480e+00	1.769948191680790e+00	
3.192207329443981e+01	3.490346183182616e+00	2.927838921141249e+00	
3.237821987029750e+01	3.419928850830290e+00	2.873328961841341e+00	
3.283436644615519e+01	3.349511518477965e+00	2.818819002541432e+00	
3.329051302201288e+01	3.279094186125638e+00	2.764309043241524e+00	
3.374665959787058e+01	3.208676853773313e+00	2.709799083941617e+00	
3.420280617372827e+01	3.138259521420987e+00	2.655289124641708e+00	
3.465895274958596e+01	3.067842189068662e+00	2.600779165341800e+00	
3.511509932544366e+01	2.997424856716336e+00	2.546269206041892e+00	
3.557124590130135e+01	2.927007524364010e+00	2.491759246741984e+00	
3.602739247715905e+01	2.856590192011685e+00	2.437249287442075e+00	
3.648353905301673e+01	2.786172859659358e+00	2.382739328142168e+00	
3.226157029295404e+01	4.250565331250563e+00	3.492918164735987e+00	
3.267779092346463e+01	4.186311540864330e+00	3.443179394722743e+00	
3.309401155397521e+01	4.122057750478098e+00	3.393440624709499e+00	
3.351023218448579e+01	4.057803960091865e+00	3.343701854696254e+00	
3.392645281499637e+01	3.993550169705632e+00	3.293963084683011e+00	
3.434267344550696e+01	3.929296379319400e+00	3.244224314669766e+00	
3.475889407601755e+01	3.865042588933168e+00	3.194485544656522e+00	
3.517511470652813e+01	3.800788798546935e+00	3.144746774643278e+00	
3.559133533703871e+01	3.736535008160702e+00	3.095008004630033e+00	
3.600755596754929e+01	3.672281217774470e+00	3.045269234616789e+00	
3.642377659805988e+01	3.608027427388238e+00	2.995530464603545e+00	
3.260106729146828e+01	5.010784479318509e+00	4.057997408330726e+00	
3.297736197663176e+01	4.952694230898370e+00	4.013029827604146e+00	
3.335365666179523e+01	4.894603982478230e+00	3.968062246877565e+00	
3.372995134695870e+01	4.836513734058091e+00	3.923094666150985e+00	
3.410624603212218e+01	4.778423485637951e+00	3.878127085424405e+00	
3.448254071728566e+01	4.720333237217813e+00	3.833159504697824e+00	
3.485883540244913e+01	4.662242988797672e+00	3.788191923971244e+00	
3.523513008761260e+01	4.604152740377534e+00	3.743224343244663e+00	
3.561142477277608e+01	4.546062491957395e+00	3.698256762518083e+00	
3.598771945793955e+01	4.487972243537255e+00	3.653289181791503e+00	
3.636401414310302e+01	4.429881995117116e+00	3.608321601064922e+00	
3.294056428998252e+01	5.771003627386455e+00	4.623076651925465e+00	
3.327693302979888e+01	5.719076920932410e+00	4.582880260485549e+00	
3.361330176961525e+01	5.667150214478363e+00	4.542683869045632e+00	
3.394967050943161e+01	5.615223508024316e+00	4.502487477605715e+00	
3.428603924924797e+01	5.563296801570271e+00	4.462291086165799e+00	
3.462240798906434e+01	5.511370095116225e+00	4.422094694725883e+00	
3.495877672888071e+01	5.459443388662178e+00	4.381898303285966e+00	
3.529514546869707e+01	5.407516682208133e+00	4.341701911846050e+00	
3.563151420851344e+01	5.355589975754087e+00	4.301505520406133e+00	
3.596788294832980e+01	5.303663269300041e+00	4.261309128966216e+00	
3.630425168814617e+01	5.251736562845995e+00	4.221112737526300e+00	
3.328006128849675e+01	6.531222775454402e+00	5.188155895520204e+00	
3.357650408296601e+01	6.485459610966450e+00	5.152730693366951e+00	
3.387294687743527e+01	6.439696446478496e+00	5.117305491213699e+00	
3.416938967190451e+01	6.393933281990543e+00	5.081880289060445e+00	
3.446583246637378e+01	6.348170117502590e+00	5.046455086907194e+00	
3.476227526084304e+01	6.302406953014637e+00	5.011029884753940e+00	
3.505871805531229e+01	6.256643788526684e+00	4.975604682600689e+00	
3.535516084978154e+01	6.210880624038731e+00	4.940179480447435e+00	
3.565160364425080e+01	6.165117459550779e+00	4.904754278294183e+00	
3.594804643872006e+01	6.119354295062827e+00	4.869329076140930e+00	
3.624448923318931e+01	6.073591130574873e+00	4.833903873987677e+00	
3.361955828701099e+01	7.291441923522347e+00	5.753235139114943e+00	
3.387607513613314e+01	7.251842301000489e+00	5.722581126248354e+00	
3.413259198525528e+01	7.212242678478630e+00	5.691927113381766e+00	
3.438910883437742e+01	7.172643055956769e+00	5.661273100515175e+00	
3.464562568349957e+01	7.133043433434909e+00	5.630619087648587e+00	
3.490214253262172e+01	7.093443810913049e+00	5.599965074781998e+00	
3.515865938174387e+01	7.053844188391190e+00	5.569311061915410e+00	
3.541517623086602e+01	7.014244565869332e+00	5.538657049048821e+00	
3.567169307998817e+01	6.974644943347471e+00	5.508003036182232e+00	
3.592820992911032e+01	6.935045320825612e+00	5.477349023315644e+00	
3.618472677823246e+01	6.895445698303752e+00	5.446695010449055e+00	
3.395905528552522e+01	8.051661071590294e+00	6.318314382709682e+00	
3.417564618930027e+01	8.018224991034527e+00	6.292431559129755e+00	
3.439223709307531e+01	7.984788910478763e+00	6.266548735549831e+00	
3.460882799685034e+01	7.951352829922994e+00	6.240665911969906e+00	
3.482541890062537e+01	7.917916749367229e+00	6.214783088389982e+00	
3.504200980440041e+01	7.884480668811463e+00	6.188900264810057e+00	
3.525860070817545e+01	7.851044588255696e+00	6.163017441230132e+00	
3.547519161195049e+01	7.817608507699930e+00	6.137134617650207e+00	
3.569178251572553e+01	7.784172427144163e+00	6.111251794070282e+00	
3.590837341950057e+01	7.750736346588397e+00	6.085368970490356e+00	
3.612496432327561e+01	7.717300266032631e+00	6.059486146910432e+00	
3.429855228403946e+01	8.811880219658240e+00	6.883393626304420e+00	
3.447521724246739e+01	8.784607681068568e+00	6.862281992011159e+00	
3.465188220089532e+01	8.757335142478896e+00	6.841170357717898e+00	
3.482854715932324e+01	8.730062603889220e+00	6.820058723424636e+00	
3.500521211775118e+01	8.702790065299547e+00	6.798947089131376e+00	
3.518187707617911e+01	8.675517526709875e+00	6.777835454838115e+00	
3.535854203460704e+01	8.648244988120201e+00	6.756723820544854e+00	
3.553520699303496e+01	8.620972449530528e+00	6.735612186251593e+00	
3.571187195146290e+01	8.593699910940856e+00	6.714500551958332e+00	
3.588853690989082e+01	8.566427372351184e+00	6.693388917665071e+00	
3.606520186831875e+01	8.539154833761510e+00	6.672277283371810e+00	
