"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,       "AoA"      
          0,           0,           0,      -5.997256871,      -5.817424319,      -6.003229228,      -5.512235624,      -5.121591752,      0.3793010679,    0.009016701352,      0.2989842149,     0.01765450883,      0.1589182936,    -0.06590097939,     0.01565485423,    -0.01224953717,     0.01765450883,      0.2988692198,        33.1589351,       4.074417327
          0,           0,           1,      -6.100663872,      -5.912057068,      -6.093495526,      -5.623760831,      -5.234174588,      0.3793010679,    0.009010617667,      0.2989215592,     0.01765624319,      0.1588956785,     -0.0658981187,     0.01565514116,    -0.01225115366,     0.01765624319,      0.2988062902,       33.17436942,       4.074417327
          0,           0,           2,       -6.20620057,      -6.018586734,       -6.19586226,      -5.737911876,      -5.345503743,      0.3793010679,    0.009014261511,       0.298906337,      0.0176555276,      0.1588956125,    -0.06591548735,     0.01565169826,    -0.01224643745,      0.0176555276,      0.2987913653,       33.15927063,       4.074417327
          0,           0,           3,      -6.320987418,      -6.130465833,       -6.31192165,      -5.848452121,      -5.461144714,      0.3793010679,    0.009031576068,      0.2989578405,     0.01765161208,       0.158924216,    -0.06595835296,      0.0156447847,    -0.01223282609,     0.01765161208,      0.2988439689,       33.10140315,       4.074417327
          0,           0,           4,      -6.445963596,      -6.243125675,      -6.424721391,      -5.954235273,      -5.584380155,      0.3793010679,    0.009050812227,      0.2990360218,     0.01764860167,      0.1589577011,    -0.06599616033,     0.01564109937,    -0.01221919349,     0.01764860167,      0.2989233193,       33.03968907,       4.074417327
          0,           0,           5,      -6.575902055,      -6.356089744,      -6.534608107,      -6.054755272,      -5.711647996,      0.3793010679,    0.009059983473,      0.2991037464,     0.01764957071,        0.15898586,    -0.06601372074,     0.01564312192,    -0.01221485739,     0.01764957071,      0.2989915244,       33.01371876,       4.074417327
          0,           0,           6,      -6.705271333,      -6.469863179,      -6.637561728,      -6.148712897,      -5.837775418,      0.3793010679,     0.00906228532,      0.2991422757,     0.01765116603,       0.159003719,    -0.06601865322,     0.01564526423,    -0.01221529895,     0.01765116603,      0.2990301198,       33.00958479,       4.074417327
          0,           0,           7,       -6.82992751,      -6.576441882,      -6.728521607,      -6.229386788,      -5.960942144,      0.3793010679,    0.009061154335,      0.2991548941,      0.0176528188,      0.1590107561,    -0.06601675735,     0.01564670905,    -0.01221732365,      0.0176528188,      0.2990426261,       33.01509753,       4.074417327
          0,           0,           8,       -6.94446234,      -6.681577284,      -6.821841817,      -6.305532947,      -6.073407779,      0.3793010679,    0.009056560843,      0.2991490126,     0.01765526601,      0.1590119358,    -0.06601134188,     0.01564868882,    -0.01222148764,     0.01765526601,       0.299036433,       33.03119339,       4.074417327
          0,           0,           9,      -7.043809729,      -6.779359271,      -6.916803871,      -6.375119682,      -6.170778723,      0.3793010679,    0.009052597825,       0.299137167,     0.01765702072,      0.1590101256,    -0.06600917276,     0.01565003475,    -0.01222459898,     0.01765702072,      0.2990243358,       33.04434515,       4.074417327
          0,           0,          10,      -7.136547335,      -6.870657585,       -7.01031972,       -6.43954138,      -6.261768073,      0.3793010679,    0.009052318136,      0.2991300244,      0.0176571573,      0.1590081282,    -0.06601191481,     0.01564998782,    -0.01222437047,      0.0176571573,      0.2990171913,       33.04457708,       4.074417327
          0,           0,          11,      -7.228045096,      -6.957807432,      -7.098362451,      -6.501629972,      -6.351537678,      0.3793010679,    0.009053973968,      0.2991299232,     0.01765663117,      0.1590080564,    -0.06601577391,      0.0156493946,    -0.01222271163,     0.01765663117,      0.2990172081,       33.03852256,       4.074417327
