"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,       "AoA"      
          0,           0,           0,      -10.01428113,      -9.861906105,      -9.910291113,      -9.985496347,      -9.212452813,      0.3793010679,    0.001344152086,     0.07532070581,    0.006861242436,     0.03993902271,    -0.01662229256,    0.005256129575,   2.941979448e-05,    0.006861242436,      0.0753326928,       56.03585084,                 1
          0,           0,           1,      -10.06898274,      -9.921790829,      -9.992957126,      -10.01238728,      -9.276259929,      0.3793010679,     0.00134421148,     0.07532069101,    0.006861218754,     0.03993901829,    -0.01662231728,    0.005256105129,   2.947943722e-05,    0.006861218754,     0.07533267903,        56.0333639,                 1
          0,           0,           2,      -10.05465208,      -9.951797901,      -9.950733676,      -10.02380905,      -9.257575425,      0.3793010679,    0.001344290912,     0.07532072892,    0.006861195267,     0.03993903286,    -0.01662236458,    0.005256081156,   2.955819568e-05,    0.006861195267,     0.07533271832,       56.03008118,                 1
          0,           0,           3,      -10.01385507,      -9.937779853,      -9.886934797,      -10.02145643,      -9.202230208,      0.3793010679,    0.001344339103,     0.07532077646,    0.006861184363,     0.03993904997,    -0.01662240024,    0.005256070155,   2.960555005e-05,    0.006861184363,     0.07533276669,       56.02810799,                 1
          0,           0,           4,      -10.12433928,      -10.01214963,      -10.02666866,      -10.04970158,      -9.313873494,      0.3793010679,    0.001344363281,     0.07532082919,    0.006861182543,     0.03993907023,    -0.01662242598,    0.005256069945,   2.962880366e-05,    0.006861182543,     0.07533281984,       56.02713958,                 1
          0,           0,           5,      -10.13786176,      -10.00069073,      -10.02921098,      -10.08155449,      -9.329402052,      0.3793010679,    0.001344356725,     0.07532090955,    0.006861197233,     0.03993910074,    -0.01662244623,    0.005256088392,   2.962084599e-05,    0.006861197233,     0.07533290007,       56.02747259,                 1
          0,           0,           6,      -10.10261048,      -9.955687224,      -9.988435693,      -10.11809323,      -9.286546695,      0.3793010679,    0.001344341254,     0.07532096686,    0.006861211592,     0.03993912097,    -0.01662245488,    0.005256105322,   2.960437762e-05,    0.006861211592,      0.0753329571,       56.02815998,                 1
          0,           0,           7,      -10.21910081,      -10.03241717,      -10.13761445,       -10.1571257,      -9.406645349,      0.3793010679,    0.001344318552,     0.07532101557,    0.006861226058,     0.03993913792,    -0.01662245616,    0.005256121676,   2.958082856e-05,    0.006861226058,      0.0753330054,        56.0291424,                 1
          0,           0,           8,      -10.20825086,      -10.02925979,      -10.10573563,      -10.17905702,      -9.399376923,      0.3793010679,     0.00134428069,     0.07532105269,    0.006861244895,     0.03993915082,    -0.01662244806,    0.005256142241,   2.954232433e-05,    0.006861244895,     0.07533304186,        56.0307481,                 1
          0,           0,           9,      -10.21308944,      -10.05679318,      -10.10963306,      -10.19077445,      -9.407649566,      0.3793010679,    0.001344222886,     0.07532106291,    0.006861267323,     0.03993915393,    -0.01662242489,    0.005256166477,   2.948435133e-05,    0.006861267323,     0.07533305107,        56.0331651,                 1
          0,           0,          10,       -10.1573646,      -10.07230382,      -10.02327371,      -10.17779983,      -9.350673833,      0.3793010679,    0.001344182574,     0.07532105528,    0.006861280979,     0.03993915081,    -0.01662240457,     0.00525618113,   2.944417863e-05,    0.006861280979,     0.07533304274,       56.03483985,                 1
          0,           0,          11,      -10.27188159,      -10.16361993,       -10.1836448,      -10.20366273,      -9.470541142,      0.3793010679,    0.001344155251,     0.07532103909,    0.006861288537,     0.03993914385,    -0.01662238741,    0.005256188259,   2.941714175e-05,    0.006861288537,     0.07533302607,       56.03596687,                 1
          0,           0,          12,      -10.26722037,      -10.17047703,      -10.16204024,      -10.23209372,       -9.46661392,      0.3793010679,    0.001344136241,     0.07532099693,    0.006861288472,     0.03993912751,     -0.0166223669,    0.005256186629,   2.939887109e-05,    0.006861288472,     0.07533298359,       56.03672799,                 1
          0,           0,          13,      -10.24416986,      -10.13528914,      -10.13460008,      -10.26837347,       -9.42861841,      0.3793010679,    0.001344128798,      0.0753209606,    0.006861285455,     0.03993911464,     -0.0166223538,    0.005256182514,   2.939206278e-05,    0.006861285455,     0.07533294713,       56.03701128,                 1
          0,           0,          14,      -10.35408993,      -10.21048623,      -10.27437561,      -10.30804359,       -9.53967627,      0.3793010679,    0.001344130956,     0.07532092567,    0.006861279937,     0.03993910206,    -0.01662234611,    0.005256175723,    2.93948307e-05,    0.006861279937,     0.07533291224,        56.0368953,                 1
