"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,       "AoA"      
          0,           0,          10,      -8.112436476,       -7.84391181,      -7.899404182,      -7.255424113,      -7.230806935,      0.3793010679,    0.001694593969,     0.09977850148,    0.007199094972,     0.05295985366,    -0.02206235402,    0.005498676593,  -0.0006750265607,    0.007199094972,      0.0997906075,       58.88047716,        1.36056002
          0,           0,          11,       -8.20208596,      -7.922675395,       -7.97052954,      -7.314774368,      -7.319546696,      0.3793010679,    0.001694625191,     0.09977833122,    0.007199080116,     0.05295976398,    -0.02206233084,     0.00549866611,  -0.0006749913048,    0.007199080116,     0.09979043803,       58.87929186,        1.36056002
          0,           0,          12,      -8.285083981,      -7.999472781,      -8.043243466,      -7.374376509,       -7.40232175,      0.3793010679,    0.001694612182,     0.09977805236,    0.007199080134,     0.05295964636,    -0.02206217336,    0.005498671697,  -0.0006749976887,    0.007199080134,     0.09979015894,        58.8795793,        1.36056002
          0,           0,          13,      -8.360140441,      -8.074600926,      -8.116374293,      -7.434423643,      -7.477743784,      0.3793010679,    0.001694585033,     0.09977763373,    0.007199082126,     0.05295948694,    -0.02206199214,    0.005498675738,  -0.0006750148901,    0.007199082126,     0.09978973978,       58.88027557,        1.36056002
          0,           0,          14,      -8.428690474,      -8.148353998,      -8.189324973,      -7.495171815,      -7.546946138,      0.3793010679,    0.001694571826,     0.09977722495,    0.007199078337,     0.05295932155,    -0.02206187414,    0.005498670946,  -0.0006750183874,    0.007199078337,      0.0997893308,       58.88049324,        1.36056002
          0,           0,          15,       -8.49352157,      -8.220891984,      -8.262090658,      -7.556873231,      -7.612387602,      0.3793010679,     0.00169457561,     0.09977695046,    0.007199069701,     0.05295919408,    -0.02206182795,    0.005498661789,  -0.0006750080867,    0.007199069701,     0.09978905649,       58.88019977,        1.36056002
          0,           0,          16,      -8.557219554,       -8.29234423,      -8.334988772,      -7.619709843,      -7.676446714,      0.3793010679,    0.001694584946,     0.09977680908,    0.007199060526,     0.05295912058,    -0.02206181271,    0.005498653784,  -0.0006749953963,    0.007199060526,     0.09978891537,       58.87979195,        1.36056002
          0,           0,          17,      -8.621392159,      -8.362850876,      -8.408292676,      -7.683770552,      -7.740680786,      0.3793010679,    0.001694589168,     0.09977672537,    0.007199054253,     0.05295908231,    -0.02206178834,    0.005498649362,  -0.0006749891885,    0.007199054253,     0.09978883178,       58.87959587,        1.36056002
          0,           0,          18,      -8.686775324,      -8.432607065,      -8.482104665,      -7.749077722,      -7.805874808,      0.3793010679,     0.00169458585,     0.09977662584,    0.007199050868,      0.0529590453,    -0.02206173968,    0.005498647558,  -0.0006749901424,    0.007199050868,     0.09978873219,       58.87965243,        1.36056002
          0,           0,          19,      -8.753545093,      -8.501770554,      -8.556477659,      -7.815629615,       -7.87228522,      0.3793010679,    0.001694580099,     0.09977649864,    0.007199048227,     0.05295899567,    -0.02206168234,    0.005498645796,  -0.0006749928707,    0.007199048227,     0.09978860489,       58.87977716,        1.36056002
          0,           0,          20,      -8.821524524,      -8.570467054,      -8.631473612,      -7.883427648,      -7.939802559,      0.3793010679,    0.001694576873,     0.09977637982,    0.007199044932,     0.05295894482,    -0.02206163963,     0.00549864294,  -0.0006749932748,    0.007199044932,     0.09978848603,       58.87981914,        1.36056002
          0,           0,          21,      -8.890484828,      -8.638855749,      -8.707249719,      -7.952467546,      -8.008253297,      0.3793010679,     0.00169457687,     0.09977629905,    0.007199041071,     0.05295890735,    -0.02206161802,    0.005498639529,  -0.0006749913603,    0.007199041071,     0.09978840528,       58.87977159,        1.36056002
          0,           0,          22,      -8.960334836,      -8.707114922,      -8.783941693,      -8.022712438,      -8.077593954,      0.3793010679,    0.001694578096,     0.09977625313,    0.007199037396,     0.05295888515,    -0.02206160684,    0.005498636426,  -0.0006749890446,    0.007199037396,     0.09978835941,       58.87970191,        1.36056002
          0,           0,          23,      -9.031162664,      -8.775438619,      -8.861425333,      -8.094091046,      -8.147938821,      0.3793010679,    0.001694578384,     0.09977621871,    0.007199034492,      0.0529588695,    -0.02206159299,    0.005498634164,  -0.0006749879393,    0.007199034492,       0.099788325,       58.87967158,        1.36056002
          0,           0,          24,      -9.103223959,      -8.844036455,      -8.939349361,      -8.166524757,      -8.219546707,      0.3793010679,    0.001694577208,     0.09977617739,    0.007199032312,       0.052958852,    -0.02206157232,    0.005498632575,  -0.0006749881332,    0.007199032312,     0.09978828367,       58.87968804,        1.36056002
          0,           0,          25,      -9.176810357,      -8.913115861,      -9.017360553,      -8.239958577,      -8.292696693,      0.3793010679,    0.001694575522,     0.09977612792,    0.007199030452,     0.05295883093,    -0.02206154945,    0.005498631159,  -0.0006749886445,    0.007199030452,     0.09978823417,       58.87971744,        1.36056002
          0,           0,          26,      -9.252101371,      -8.982839688,      -9.095333048,      -8.314368823,      -8.367556871,      0.3793010679,    0.001694574307,      0.0997760797,    0.007199028614,      0.0529588094,    -0.02206153029,    0.005498629636,  -0.0006749887138,    0.007199028614,     0.09978818593,       58.87973119,        1.36056002
          0,           0,          27,      -9.329047195,      -9.053265576,      -9.173411369,      -8.389740409,      -8.444078014,      0.3793010679,    0.001694573815,     0.09977604046,    0.007199026768,     0.05295879082,    -0.02206151654,    0.005498628051,  -0.0006749882743,    0.007199026768,     0.09978814669,       58.87972514,        1.36056002
          0,           0,          28,      -9.407313797,      -9.124367248,      -9.251874801,      -8.466036973,      -8.521933746,      0.3793010679,    0.001694573676,     0.09977601007,    0.007199025049,     0.05295877575,     -0.0220615058,    0.005498626594,  -0.0006749876922,    0.007199025049,     0.09978811631,       58.87971205,        1.36056002
          0,           0,          29,      -9.486324252,      -9.196100093,      -9.330974517,      -8.543189174,      -8.600556928,      0.3793010679,    0.001694573427,      0.0997759832,    0.007199023567,     0.05295876243,    -0.02206149493,     0.00549862538,  -0.0006749873023,    0.007199023567,     0.09978808944,       58.87970482,        1.36056002
          0,           0,          30,      -9.565399222,      -9.268455616,       -9.41084922,      -8.621107009,      -8.679273983,      0.3793010679,    0.001694572921,     0.09977595532,    0.007199022312,       0.052958749,    -0.02206148276,    0.005498624373,  -0.0006749871466,    0.007199022312,     0.09978806156,       58.87970596,        1.36056002
          0,           0,          31,      -9.643973633,      -9.341485065,      -9.491537266,      -8.699703632,      -8.757514833,      0.3793010679,    0.001694572299,      0.0997759258,    0.007199021202,     0.05295873493,    -0.02206147016,    0.005498623469,  -0.0006749870671,    0.007199021202,     0.09978803203,       58.87971014,        1.36056002
          0,           0,          32,      -9.721803364,      -9.415284751,      -9.572995994,      -8.778909653,      -8.835016133,      0.3793010679,     0.00169457176,     0.09977589686,    0.007199020168,     0.05295872092,    -0.02206145857,    0.005498622602,  -0.0006749869197,    0.007199020168,     0.09978800309,       58.87971182,        1.36056002
          0,           0,          33,      -9.799060268,      -9.489967355,        -9.6550892,        -8.8586667,      -8.911916448,      0.3793010679,     0.00169457138,     0.09977587076,    0.007199019194,     0.05295870793,    -0.02206144861,    0.005498621773,  -0.0006749866797,    0.007199019194,     0.09978797699,       58.87970961,        1.36056002
          0,           0,          34,      -9.876250798,      -9.565632877,      -9.737570851,      -8.938909082,       -8.98868075,      0.3793010679,    0.001694571107,     0.09977584791,    0.007199018299,      0.0529586963,    -0.02206143991,    0.005498621013,  -0.0006749864094,    0.007199018299,     0.09978795414,       58.87970559,        1.36056002
          0,           0,          35,      -9.953991337,      -9.642336315,      -9.820090012,      -9.019551482,      -9.065887094,      0.3793010679,     0.00169457085,     0.09977582719,    0.007199017499,      0.0529586857,    -0.02206143171,    0.005498620343,  -0.0006749861745,    0.007199017499,     0.09978793341,        58.8797023,        1.36056002
          0,           0,          36,      -10.03276127,      -9.720055871,      -9.902247034,      -9.100492362,      -9.143992162,      0.3793010679,    0.001694570559,     0.09977580734,    0.007199016794,     0.05295867562,    -0.02206142361,    0.005498619757,   -0.000674985994,    0.007199016794,     0.09978791357,       58.87970069,        1.36056002
          0,           0,          37,      -10.11273009,      -9.798668494,      -9.983688872,      -9.181627747,      -9.223168198,      0.3793010679,    0.001698803235,     0.09977571602,    0.007199016164,     0.05295866587,    -0.02206141571,    0.005498619233,  -0.0006749858458,    0.007199016164,     0.09978789423,       58.73294446,       1.362990794
          0,           0,          38,      -5.482333111,       -5.48195758,       -9.82837678,      -5.160603064,      -4.610482846,      0.3793010679,    0.001700805228,     0.09989940536,    0.007200170428,     0.05302626021,    -0.02210000802,    0.005499658674,  -0.0006759265467,    0.007200170428,     0.09991159619,       58.73653473,       1.362990794
          0,           0,          39,      -6.564903409,       -6.57769815,      -6.764726771,      -5.887662743,      -5.690527943,      0.3793010679,    0.001700679336,      0.1000029057,    0.007202345279,     0.05307912908,     -0.0221196565,    0.005501833263,  -0.0006785143083,    0.007202345279,      0.1000150643,       58.80174095,       1.362990794
          0,           0,          40,      -6.891555368,      -6.802378788,      -6.823355786,      -6.096190369,      -6.018991172,      0.3793010679,    0.001697569572,     0.09996992859,    0.007203777787,     0.05305717361,    -0.02209692434,    0.005503440536,  -0.0006808387831,    0.007203777787,      0.0999820225,       58.89003326,       1.362990794
          0,           0,          41,      -6.987894801,       -6.89454056,      -7.185465718,      -6.309925127,      -6.118617433,      0.3793010679,    0.001696900826,     0.09996286817,    0.007204117381,      0.0530562938,     -0.0220985851,    0.005503728952,  -0.0006813393983,    0.007204117381,     0.09997494818,       58.90908098,       1.362990794
          0,           0,          42,      -7.060545341,      -6.972058839,      -7.256043275,      -6.484999425,      -6.189166452,      0.3793010679,    0.001697098822,     0.09995515231,      0.0072039905,     0.05305444938,    -0.02209970471,    0.005503442965,  -0.0006809579257,      0.0072039905,      0.0999672392,       58.89766172,       1.362990794
          0,           0,          43,      -7.185809596,       -7.07133587,      -7.284657604,      -6.640476461,      -6.312128548,      0.3793010679,    0.001697550172,      0.0999566249,    0.007203846023,      0.0530540858,    -0.02210101364,    0.005503287815,  -0.0006805417312,    0.007203846023,     0.09996872211,       58.88286931,       1.362990794
          0,           0,          44,      -7.320499734,      -7.177091076,      -7.356336967,      -6.779983399,      -6.445215622,      0.3793010679,    0.001697791254,      0.0999584678,    0.007203781938,      0.0530544886,    -0.02210137754,    0.005503284888,  -0.0006803445527,    0.007203781938,     0.09997057023,       58.87559354,       1.362990794
          0,           0,          45,        -7.4487844,      -7.284804738,      -7.446898825,      -6.905056234,      -6.572163963,      0.3793010679,    0.001697835967,     0.09996073293,    0.007203810854,     0.05305583433,     -0.0221020007,    0.005503304414,  -0.0006803537316,    0.007203810854,     0.09997283578,       58.87537716,       1.362990794
          0,           0,          46,      -7.574740437,       -7.39537351,      -7.543677834,      -7.017188092,      -6.696758433,      0.3793010679,    0.001697757575,     0.09996000295,    0.007203863221,     0.05305601548,    -0.02210172742,    0.005503323711,  -0.0006804147381,    0.007203863221,     0.09997210414,        58.8776657,       1.362990794
          0,           0,          47,      -7.700505712,      -7.506788408,      -7.637703366,      -7.118675985,      -6.821546007,      0.3793010679,    0.001697684826,     0.09995863573,    0.007203888451,     0.05305538006,    -0.02210140823,    0.005503341113,  -0.0006804549452,    0.007203888451,     0.09997073557,       58.87938338,       1.362990794
          0,           0,          48,      -7.822937718,      -7.616046198,      -7.728645672,      -7.211268857,      -6.943700957,      0.3793010679,     0.00169768186,     0.09995723427,    0.007203870578,     0.05305468398,    -0.02210123478,    0.005503331882,  -0.0006804245745,    0.007203870578,     0.09996933444,       58.87866073,       1.362990794
          0,           0,          49,      -7.937885006,      -7.720198159,      -7.818104783,      -7.296587186,      -7.058960843,      0.3793010679,    0.001697741769,     0.09995697564,    0.007203838643,     0.05305450974,    -0.02210145002,    0.005503305799,  -0.0006803585312,    0.007203838643,     0.09996907731,       58.87643073,       1.362990794
          0,           0,          50,      -8.042118228,      -7.817259367,      -7.907511684,      -7.375687555,      -7.163696282,      0.3793010679,    0.001697783816,     0.09995686203,    0.007203817955,     0.05305451393,    -0.02210152745,    0.005503288008,  -0.0006803137929,    0.007203817955,     0.09996896473,       58.87490566,       1.362990794
          0,           0,          51,      -8.135371584,      -7.907502692,      -7.996302164,      -7.449363173,      -7.257336536,      0.3793010679,    0.001697783817,     0.09995667482,    0.007203814502,     0.05305444989,    -0.02210143473,    0.005503286777,  -0.0006803093393,    0.007203814502,     0.09996877758,       58.87479538,       1.362990794
          0,           0,          52,      -8.220376547,      -7.992985843,      -8.082764795,      -7.518510873,      -7.342434139,      0.3793010679,    0.001697761301,      0.0999561209,    0.007203814951,      0.0530542346,    -0.02210122194,    0.005503289234,  -0.0006803186729,    0.007203814951,     0.09996822328,       58.87524991,       1.362990794
          0,           0,          53,      -8.302482134,      -8.076610903,      -8.165126301,      -7.584394556,       -7.42430929,      0.3793010679,    0.001697752488,     0.09995569598,    0.007203810287,     0.05305405805,    -0.02210113983,    0.005503285054,  -0.0006803173758,    0.007203810287,     0.09996779827,       58.87530524,       1.362990794
          0,           0,          54,      -8.386123084,       -8.16001943,      -8.242771796,      -7.648254934,      -7.507405277,      0.3793010679,    0.001697760906,     0.09995540568,    0.007203801171,     0.05305395115,    -0.02210113366,     0.00550327595,  -0.0006803020557,    0.007203801171,     0.09996750825,       58.87484235,       1.362990794
          0,           0,          55,      -8.473904056,       -8.24375278,      -8.316990813,      -7.710919845,      -7.594417316,      0.3793010679,    0.001697774954,     0.09995529947,    0.007203792846,     0.05305390606,    -0.02210116182,    0.005503268709,  -0.0006802854855,    0.007203792846,      0.0999674024,       58.87429265,       1.362990794
          0,           0,          56,      -8.565793923,      -8.327339959,      -8.389294582,       -7.77274661,       -7.68544561,      0.3793010679,    0.001697780755,     0.09995519374,    0.007203788397,     0.05305386621,     -0.0221011442,    0.005503266219,  -0.0006802771708,    0.007203788397,     0.09996729684,        58.8740292,       1.362990794
          0,           0,          57,      -8.659928832,      -8.410095161,      -8.461212978,      -7.833850737,      -7.778827677,      0.3793010679,    0.001697777936,     0.09995507927,    0.007203787179,     0.05305382233,    -0.02210110498,    0.005503266472,  -0.0006802772664,    0.007203787179,     0.09996718234,       58.87405954,       1.362990794
          0,           0,          58,      -8.752997991,      -8.491439947,        -8.5333707,      -7.894326727,      -7.871487161,      0.3793010679,    0.001697772916,     0.09995492881,    0.007203786331,     0.05305376859,    -0.02210105786,    0.005503266205,  -0.0006802787063,    0.007203786331,     0.09996703181,         58.874145,       1.362990794
          0,           0,          59,      -8.841390433,      -8.571060537,      -8.606364119,      -7.954347736,      -7.959987052,      0.3793010679,    0.001697770877,     0.09995480345,    0.007203784551,     0.05305371894,    -0.02210103077,    0.005503264531,  -0.0006802777626,    0.007203784551,     0.09996690643,       58.87414186,       1.362990794
          0,           0,          60,      -8.922172545,      -8.648779019,      -8.680096452,      -8.014155706,      -8.041399482,      0.3793010679,    0.001697771997,     0.09995470812,      0.0072037819,     0.05305367871,    -0.02210101595,    0.005503262171,   -0.000680274375,      0.0072037819,     0.09996681115,       58.87404686,       1.362990794
          0,           0,          61,      -8.994717178,      -8.724658089,      -8.754427417,      -8.074024919,      -8.114864498,      0.3793010679,    0.001697773971,     0.09995465223,    0.007203779408,      0.0530536529,    -0.02210100946,    0.005503260209,  -0.0006802710724,    0.007203779408,     0.09996675533,        58.8739455,       1.362990794
          0,           0,          62,      -9.060551056,      -8.798884222,      -8.828715234,      -8.134233254,      -8.181580973,      0.3793010679,    0.001697774643,     0.09995460871,    0.007203777613,     0.05305363518,    -0.02210099917,    0.005503259025,   -0.000680269365,    0.007203777613,     0.09996671184,       58.87389655,       1.362990794
          0,           0,          63,      -9.122831025,      -8.871906779,      -8.902605795,      -8.195044343,      -8.244443805,      0.3793010679,     0.00169777385,     0.09995456757,    0.007203776458,     0.05305361948,    -0.02210098515,    0.005503258341,  -0.0006802691796,    0.007203776458,     0.09996667069,       58.87389983,       1.362990794
          0,           0,          64,      -9.184425524,      -8.944082104,      -8.975735336,       -8.25670102,      -8.306216028,      0.3793010679,    0.001697772635,     0.09995452231,    0.007203775462,     0.05305360203,    -0.02210096919,    0.005503257652,  -0.0006802693179,    0.007203775462,     0.09996662541,       58.87391531,       1.362990794
          0,           0,          65,       -9.24740462,      -9.015766745,      -9.048253873,      -8.319410151,      -8.368980164,      0.3793010679,    0.001697771986,     0.09995448371,     0.00720377438,     0.05305358586,    -0.02210095747,    0.005503256777,  -0.0006802690478,     0.00720377438,     0.09996658681,       58.87391506,       1.362990794
          0,           0,          66,      -9.312589434,      -9.087091859,      -9.120454514,      -8.383320006,      -8.433629529,      0.3793010679,     0.00169777201,     0.09995445605,    0.007203773228,     0.05305357383,    -0.02210095058,    0.005503255828,  -0.0006802683658,    0.007203773228,     0.09996655915,       58.87389793,       1.362990794
          0,           0,          67,      -9.380082067,      -9.158133673,      -9.192940848,      -8.448501528,      -8.500365839,      0.3793010679,    0.001697772278,     0.09995443931,    0.007203772185,     0.05305356644,    -0.02210094677,    0.005503254999,  -0.0006802677002,    0.007203772185,     0.09996654242,       58.87387879,       1.362990794
          0,           0,          68,      -9.449402473,      -9.228820179,      -9.266077963,      -8.514956598,      -8.568804935,      0.3793010679,    0.001697772323,     0.09995442699,    0.007203771363,     0.05305356143,    -0.02210094278,    0.005503254392,  -0.0006802673623,    0.007203771363,     0.09996653011,       58.87386998,       1.362990794
          0,           0,          69,      -9.520056775,      -9.299163073,      -9.340105193,      -8.582647522,      -8.638534757,      0.3793010679,    0.001697772059,     0.09995441491,    0.007203770736,     0.05305355665,    -0.02210093768,    0.005503253953,  -0.0006802673387,    0.007203770736,     0.09996651802,       58.87387201,       1.362990794
          0,           0,          70,      -9.591683956,       -9.36925264,      -9.414963982,      -8.651531059,      -8.709246439,      0.3793010679,    0.001697771684,     0.09995440179,    0.007203770203,     0.05305355135,    -0.02210093213,    0.005503253562,   -0.000680267402,    0.007203770203,      0.0999665049,       58.87387731,       1.362990794
          0,           0,          71,      -9.664298064,      -9.439352456,      -9.490569856,      -8.721575504,      -8.780984078,      0.3793010679,    0.001697771407,     0.09995438962,    0.007203769699,     0.05305354617,    -0.02210092749,    0.005503253162,  -0.0006802673888,    0.007203769699,     0.09996649273,       58.87387972,       1.362990794
          0,           0,          72,       -9.73816441,      -9.509754121,      -9.566785179,       -8.79275665,      -8.854022501,      0.3793010679,    0.001697771272,     0.09995437975,    0.007203769216,     0.05305354176,    -0.02210092406,    0.005503252769,  -0.0006802672891,    0.007203769216,     0.09996648286,       58.87387859,       1.362990794
          0,           0,          73,      -9.813696807,      -9.580707532,      -9.643540607,      -8.865042213,      -8.928775677,      0.3793010679,    0.001697771208,     0.09995437215,    0.007203768777,     0.05305353824,    -0.02210092137,    0.005503252415,  -0.0006802671726,    0.007203768777,     0.09996647526,       58.87387634,       1.362990794
          0,           0,          74,      -9.891159617,      -9.652311392,      -9.720721644,      -8.938385127,      -9.005500631,      0.3793010679,    0.001697771122,     0.09995436552,    0.007203768401,     0.05305353515,    -0.02210091871,     0.00550325212,  -0.0006802671006,    0.007203768401,     0.09996646863,       58.87387541,       1.362990794
          0,           0,          75,      -9.970550626,       -9.72455009,      -9.798292285,      -9.012726871,       -9.08419439,      0.3793010679,    0.001697770987,     0.09995435888,    0.007203768083,     0.05305353208,    -0.02210091582,    0.005503251875,   -0.000680267078,    0.007203768083,     0.09996646199,        58.8738762,       1.362990794
          0,           0,          76,      -10.05144996,      -9.797300389,      -9.876288713,      -9.088005851,      -9.164449484,      0.3793010679,     0.00169777083,     0.09995435199,    0.007203767803,      0.0530535289,    -0.02210091287,    0.005503251656,  -0.0006802670708,    0.007203767803,      0.0999664551,       58.87387757,       1.362990794
          0,           0,          77,      -10.13306544,      -9.870388448,      -9.954881621,      -9.164159893,      -9.245505356,      0.3793010679,    0.001698634117,     0.09995433061,    0.007203767546,     0.05305352572,    -0.02210091015,    0.005503251448,  -0.0006802670475,    0.007203767546,     0.09996644838,       58.84394385,       1.363485725
          0,           0,          78,      -6.173530269,      -6.173148887,      -10.01195659,      -5.851801642,      -5.301680038,      0.3793010679,    0.001699041583,     0.09997951256,    0.007204002769,     0.05306728748,      -0.022108767,    0.005503463281,  -0.0006804589035,    0.007204002769,      0.0999916329,       58.84465311,       1.363485725
          0,           0,          79,      -7.256075601,      -7.268926695,      -7.455970025,      -6.578851035,      -6.381697276,      0.3793010679,    0.001699015362,      0.1000005841,    0.007204446095,     0.05307805108,     -0.0221127668,    0.005503906594,  -0.0006809865161,    0.007204446095,      0.1000126979,       58.85796347,       1.363485725
          0,           0,          80,      -7.582774474,      -7.493460414,      -7.514576443,      -6.787402826,      -6.710212923,      0.3793010679,    0.001698381724,     0.09999386769,    0.007204737871,     0.05307357979,    -0.02210813749,    0.005504234056,  -0.0006814601572,    0.007204737871,      0.1000059683,       58.87596781,       1.363485725
          0,           0,          81,      -7.679124061,      -7.585658193,       -7.87700334,      -7.001156124,      -6.809849856,      0.3793010679,    0.001698245617,     0.09999242793,    0.007204806859,     0.05307339956,    -0.02210847466,    0.005504292603,  -0.0006815619664,    0.007204806859,      0.1000045257,       58.87983867,       1.363485725
          0,           0,          82,      -7.751769588,      -7.663180511,      -7.947495065,      -7.176238702,      -6.880395352,      0.3793010679,    0.001698285971,     0.09999085463,    0.007204780941,     0.05307302289,    -0.02210870171,    0.005504234262,  -0.0006814841862,    0.007204780941,      0.1000029538,       58.87751316,       1.363485725
          0,           0,          83,      -7.877047242,      -7.762519844,      -7.976043511,      -7.331691229,      -7.003370398,      0.3793010679,    0.001698377883,      0.0999911525,     0.00720475142,     0.05307294795,     -0.0221089675,    0.005504202589,  -0.0006813993887,     0.00720475142,      0.1000032538,       58.87450226,       1.363485725
          0,           0,          84,      -8.011761472,      -7.868328063,      -8.047681903,      -7.471121169,      -7.136481717,      0.3793010679,    0.001698426969,     0.09999152584,    0.007204738297,     0.05307302901,    -0.02210904084,    0.005504201917,  -0.0006813592002,    0.007204738297,      0.1000036282,       58.87302055,       1.363485725
          0,           0,          85,      -8.140073344,      -7.976087974,      -8.138212788,      -7.596060336,      -7.263457991,      0.3793010679,     0.00169843606,     0.09999198529,    0.007204744117,     0.05307330211,    -0.02210916703,    0.005504205828,  -0.0006813610448,    0.007204744117,      0.1000040877,       58.87297595,       1.363485725
          0,           0,          86,       -8.26604874,      -8.086686773,      -8.234954958,      -7.708015324,      -7.388073767,      0.3793010679,    0.001698420072,     0.09999183497,    0.007204754721,     0.05307333813,    -0.02210911072,    0.005504209707,  -0.0006813734513,    0.007204754721,       0.100003937,       58.87344164,       1.363485725
          0,           0,          87,      -8.391822151,      -8.198116196,      -8.328942315,      -7.809305798,      -7.512872996,      0.3793010679,    0.001698405236,     0.09999155498,    0.007204759807,     0.05307320794,    -0.02210904509,    0.005504213207,    -0.00068138162,    0.007204759807,      0.1000036568,       58.87379104,       1.363485725
          0,           0,          88,      -8.514246068,      -8.307372854,      -8.419843109,      -7.901705442,      -7.635023982,      0.3793010679,    0.001698404615,     0.09999126817,    0.007204756119,     0.05307306546,     -0.0221090092,    0.005504211288,  -0.0006813754164,    0.007204756119,        0.10000337,        58.8736437,       1.363485725
          0,           0,          89,      -8.629169614,      -8.411508427,       -8.50926053,      -7.986852602,      -7.750263351,      0.3793010679,    0.001698416795,     0.09999121414,    0.007204749573,     0.05307302928,    -0.02210905248,    0.005504205941,  -0.0006813619545,    0.007204749573,      0.1000033163,        58.8731897,       1.363485725
          0,           0,          90,      -8.733362043,      -8.508541164,      -8.598623101,       -8.06581399,      -7.854958361,      0.3793010679,    0.001698425335,     0.09999118976,    0.007204745324,     0.05307302949,    -0.02210906774,    0.005504202288,  -0.0006813528362,    0.007204745324,      0.1000032921,       58.87287929,       1.363485725
          0,           0,          91,      -8.826562577,      -8.598749084,      -8.687366843,      -8.139385723,      -7.948543231,      0.3793010679,    0.001698425315,     0.09999115047,    0.007204744588,     0.05307301584,     -0.0221090484,    0.005504202011,   -0.000681351922,    0.007204744588,      0.1000032529,       58.87285688,       1.363485725
          0,           0,          92,      -8.911506903,      -8.684197539,      -8.773776272,      -8.208462802,      -8.033575328,      0.3793010679,    0.001698420713,     0.09999103655,    0.007204744647,     0.05307297141,    -0.02210900463,    0.005504202484,  -0.0006813538122,    0.007204744647,      0.1000031389,       58.87294933,       1.363485725
