"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,       "AoA"      
          0,           0,           0,      -5.274962613,      -5.266312938,      -5.887301675,      -5.100536296,      -4.467619761,      0.3793010679,     0.08169570177,     0.08949316583,    -0.03967967373,     0.04970259037,    -0.03506404486,     -0.0498715033,     0.08012138801,    -0.03967967373,     0.09090532218,       1.095445218,                 1
          0,           0,           1,      -5.605739471,      -5.525672249,      -5.766966816,      -5.385044473,      -4.788114377,      0.3793010679,      0.1128122783,     0.09762859406,     -0.0555089018,     0.05439803266,    -0.03685430509,     -0.0668331592,      0.1110912425,     -0.0555089018,     0.09958257048,      0.8654075208,                 1
          0,           0,           2,      -5.373992773,      -5.186983677,      -5.332513096,      -5.163997837,      -4.570819512,      0.3793010679,     0.09208513366,     0.08313253384,    -0.04269383731,     0.04569735168,    -0.02874568523,    -0.05160090458,     0.09062024588,    -0.04269383731,     0.08472697953,      0.9027790973,                 1
          0,           0,           3,      -5.358795627,      -5.140028618,       -5.29430381,        -5.1459644,      -4.582462516,      0.3793010679,     0.05015799423,     0.07182070869,    -0.01671584739,     0.03803803592,    -0.02127920623,    -0.02431727706,     0.04889691073,    -0.01671584739,     0.07268514775,       1.431889568,                 1
          0,           0,           4,      -5.169446034,      -5.006614701,      -5.053966946,      -5.055548768,      -4.373214482,      0.3793010679,     0.02267702157,     0.06648957737,    0.000842177524,     0.03405602605,    -0.01686160446,   -0.006398112721,     0.02151316462,    0.000842177524,     0.06687521928,       2.932024259,                 1
          0,           0,           5,      -5.162749443,      -4.982557931,      -5.051029542,      -4.990044637,      -4.366278665,      0.3793010679,    0.006603562915,     0.06438151676,     0.01122003764,     0.03231849827,    -0.01418959792,     0.00513615273,    0.005478944763,     0.01122003764,     0.06448695921,       9.749512133,                 1
          0,           0,           6,      -5.036169941,      -4.886394851,      -4.898725226,       -4.90743592,      -4.230916043,      0.3793010679,   0.0004210190699,     0.06408803121,     0.01500265235,     0.03210965161,    -0.01298374472,     0.01042843485,  -0.0006975354218,     0.01500265235,     0.06408561809,       152.2212075,                 1
          0,           0,           7,      -5.071080615,      -4.907083869,       -4.95700539,      -4.888281329,      -4.272882753,      0.3793010679,   -0.003106867093,      0.0645173162,     0.01604506371,     0.03273533993,    -0.01257835128,     0.01361076357,   -0.004232376327,     0.01604506371,     0.06445326759,      -20.76603674,                 1
          0,           0,           8,      -5.015149355,      -4.883531941,      -4.887518684,      -4.855874931,      -4.212784569,      0.3793010679,   -0.005323390727,     0.06525586689,     0.01586277005,     0.03369929349,    -0.01265510605,     0.01530787517,    -0.00646145186,     0.01586277005,     0.06515302213,      -12.25832749,                 1
          0,           0,           9,      -5.040684151,      -4.910423782,      -4.938078507,      -4.836151492,      -4.245926766,      0.3793010679,   -0.007246288046,     0.06591718664,     0.01477588999,     0.03464635521,    -0.01290610585,     0.01562761429,   -0.008395597934,     0.01477588999,     0.06578068197,      -9.096683187,                 1
          0,           0,          10,      -4.916341362,       -4.88641419,      -4.793596226,       -4.80602553,      -4.126421543,      0.3793010679,   -0.008832773598,     0.06653351065,     0.01372043854,     0.03542665743,    -0.01317990009,     0.01532656963,   -0.009992598193,     0.01372043854,     0.06636922412,      -7.532572856,                 1
          0,           0,          11,        -4.9331268,      -4.941920461,      -4.857638042,      -4.808213914,      -4.151174848,      0.3793010679,   -0.009745052712,     0.06702087188,     0.01227678463,     0.03589781391,    -0.01336732542,     0.01386582909,    -0.01091324399,     0.01227678463,     0.06684058966,      -6.877425281,                 1
          0,           0,          12,      -4.831605654,      -4.873000925,      -4.731820321,      -4.808760202,      -4.040839406,      0.3793010679,   -0.008984142766,     0.06776535852,     0.01002331249,     0.03619750838,     -0.0135106432,     0.01052461145,    -0.01016544302,     0.01002331249,     0.06759824262,      -7.542774006,                 1
          0,           0,          13,      -4.771037034,      -4.782684249,      -4.655423281,      -4.828414791,      -3.966482696,      0.3793010679,      -0.008060409,     0.06846600043,    0.008733595468,     0.03640079721,    -0.01363940315,    0.008289162853,   -0.009254077827,    0.008733595468,     0.06831489919,      -8.494109967,                 1
          0,           0,          14,      -4.899805614,      -4.879820482,      -4.845253363,      -4.860466424,      -4.102614293,      0.3793010679,   -0.006861300514,     0.06864405727,    0.007920479907,     0.03633676352,    -0.01366240909,    0.006719205634,   -0.008058259491,    0.007920479907,     0.06851385625,      -10.00452569,                 1
          0,           0,          15,      -4.885000117,      -4.840719348,      -4.825072317,       -4.91588098,      -4.092783876,      0.3793010679,   -0.003635469324,     0.06834661834,     0.00674175774,     0.03602913917,    -0.01362612745,    0.004695062786,   -0.004827728586,     0.00674175774,     0.06827276113,      -18.79994362,                 1
          0,           0,          16,      -4.825580374,      -4.759386246,      -4.742268725,      -4.946694494,      -4.014953443,      0.3793010679,   -0.001050916034,     0.06803336084,    0.005857677204,      0.0358174611,    -0.01361795181,    0.003365395067,   -0.002238101839,    0.005857677204,     0.06800465802,      -64.73719942,                 1
          0,           0,          17,      -4.941818039,      -4.849534623,      -4.916299236,       -4.96068771,      -4.130148786,      0.3793010679,    0.001026202958,     0.06751851017,    0.005157875658,     0.03559838277,    -0.01361083956,    0.002628553945,  -0.0001523138196,    0.005157875658,     0.06752613649,       65.79449968,                 1
          0,           0,          18,      -4.919189162,      -4.848501501,      -4.851382525,      -4.990997727,      -4.116767303,      0.3793010679,    0.003712923073,     0.06721720383,    0.004499826484,     0.03562803306,    -0.01384649677,    0.002229980638,    0.002539255616,    0.004499826484,     0.06727176576,       18.10358106,                 1
          0,           0,          19,      -4.893429648,      -4.858277845,       -4.79322966,      -5.026971335,      -4.089793233,      0.3793010679,    0.005493337521,      0.0671568544,    0.004162596427,     0.03574974551,    -0.01408493655,    0.002089351219,    0.004320452141,    0.004162596427,     0.06724249805,       12.22514622,                 1
          0,           0,          20,      -5.021756661,      -4.972241529,      -4.983391624,      -5.066779336,      -4.227161428,      0.3793010679,    0.006579046239,     0.06725407338,    0.004068614701,     0.03592071844,    -0.01430656737,    0.002179118918,    0.005404298795,    0.004068614701,     0.06735865045,       10.22246553,                 1
          0,           0,          21,      -5.032489907,      -4.991484928,      -4.985823324,      -5.129146776,      -4.237541106,      0.3793010679,    0.006840023722,     0.06821689061,     0.00453865359,     0.03653381865,    -0.01483694168,    0.002829402075,    0.005648433052,     0.00453865359,     0.06832587573,       9.973195034,                 1
          0,           0,          22,      -5.028483766,      -4.978633461,      -4.965738544,      -5.189636889,      -4.213569233,      0.3793010679,    0.006712746171,     0.06916272087,    0.005013947932,     0.03706715278,    -0.01527520961,    0.003376625928,    0.005504667873,    0.005013947932,     0.06926934062,       10.30319322,                 1
          0,           0,          23,      -5.134570917,      -5.072387872,      -5.101639139,      -5.229765511,      -4.318939028,      0.3793010679,    0.006249037226,     0.07021182589,    0.005519395524,     0.03760199673,    -0.01564800676,    0.003884491877,    0.005022720146,    0.005519395524,     0.07031019303,       11.23562292,                 1
          0,           0,          24,      -5.148611574,      -5.094450896,      -5.086035249,      -5.284426298,      -4.341297336,      0.3793010679,    0.004528950853,     0.07179587508,     0.00646424037,     0.03832343651,    -0.01606824709,    0.004838579431,    0.003275250279,     0.00646424037,     0.07186398131,       15.85265052,                 1
          0,           0,          25,      -5.127832226,      -5.110910631,      -5.023551755,      -5.301997761,      -4.322891997,      0.3793010679,    0.003057994614,     0.07293343314,    0.007145063761,     0.03880116261,     -0.0163290748,    0.005548058253,    0.001784664948,    0.007145063761,     0.07297569439,       23.85008555,                 1
          0,           0,          26,      -5.257650147,      -5.240879619,       -5.20183147,      -5.334981017,      -4.464329848,      0.3793010679,    0.001751085729,     0.07390251253,    0.007653964103,     0.03916901127,    -0.01649426115,    0.006072168006,   0.0004610423447,    0.007653964103,     0.07392181747,       42.20382321,                 1
          0,           0,          27,      -5.274948369,      -5.273448657,      -5.201287606,      -5.371812739,      -4.485573673,      0.3793010679,  -7.252377235e-05,     0.07471411604,    0.008107332713,     0.03942257538,    -0.01646812719,    0.006612813932,   -0.001376453846,    0.008107332713,       0.074701471,      -1030.201734,                 1
